Range_start,Range_end,Mean_range,Timestamp,Time,Mean_power,Min_power,Max_power,Pointing,Trail_length
13.950000554323196,35.25000140070915,24.600000977516174,1756144070.30125,64070.30124998093,48.973304748535156,34.42793273925781,57.57191467285156,0,21.300000846385956
156.75000622868538,171.15000680088997,163.95000651478767,1756144249.8865,64249.886499881744,48.5380859375,26.91965103149414,58.73309326171875,0,14.40000057220459
157.0500062406063,161.7000064253807,159.3750063329935,1756144406.294,64406.293999910355,48.32843017578125,37.107940673828125,56.98324203491211,0,4.650000184774399
177.00000703334808,177.300007045269,177.15000703930855,1756144585.9052498,64585.90524983406,49.029899530041575,48.36140483012336,49.8412208286111,0,0.30000001192092896
20.250000804662704,31.050001233816147,25.650001019239426,1756144737.5214999,64737.52149987221,49.43515396118164,37.95323944091797,58.186370849609375,0,10.800000429153442
144.15000572800636,144.60000574588776,144.37500573694706,1756144785.55675,64785.55675005913,50.18406606139156,46.643692808708025,54.04845685200581,0,0.45000001788139343
12.150000482797623,90.45000359416008,51.30000203847885,1756145079.5405,65079.54049992561,47.506370544433594,24.969295501708984,59.516326904296875,0,78.30000311136246
80.2500031888485,80.55000320076942,80.40000319480896,1756145197.828,65197.828000068665,48.34915664772728,41.96866747249239,54.44254081671873,0,0.30000001192092896
108.00000429153442,154.05000612139702,131.02500520646572,1756145429.97175,65429.97175002098,48.80324172973633,30.149402618408203,60.04893493652344,0,46.050001829862595
25.650001019239426,29.250001162290573,27.450001090765,1756145610.0005,65610.00049996376,50.180728912353516,43.115421295166016,56.33907699584961,0,3.6000001430511475
107.85000428557396,147.15000584721565,127.5000050663948,1756145802.01275,65802.01274991035,50.31757736206055,32.74619674682617,60.7296028137207,0,39.30000156164169
55.95000222325325,59.85000237822533,57.90000230073929,1756145982.81775,65982.81774997711,51.56904220581055,45.78811264038086,56.21053695678711,0,3.9000001549720764
49.050001949071884,80.85000321269035,64.95000258088112,1756146174.04525,66174.04524993896,52.041831970214844,38.89077377319336,61.96209716796875,0,31.80000126361847
45.45000180602074,45.750001817941666,45.6000018119812,1756146330.32775,66330.32774996758,43.492918125575386,42.89811839117622,44.121412194166524,0,0.30000001192092896
36.45000144839287,37.80000150203705,37.12500147521496,1756146354.0627499,66354.06274986267,51.15185546875,47.637725830078125,53.3907356262207,0,1.3500000536441803
154.20000612735748,161.2500064074993,157.7250062674284,1756146354.079,66354.07899999619,58.29152297973633,45.253299713134766,65.332275390625,0,7.0500002801418304
119.70000475645065,136.05000540614128,127.87500508129597,1756146542.4915,66542.49149990082,47.61038589477539,34.017452239990234,56.01372146606445,0,16.350000649690628
60.75000241398811,73.35000291466713,67.05000266432762,1756146722.1152499,66722.11524987221,37.25008010864258,14.771212577819824,53.30687713623047,0,12.600000500679016
178.95000711083412,180.7500071823597,179.8500071465969,1756146742.89025,66742.89024996758,50.99130630493164,43.85517120361328,57.94126892089844,0,1.8000000715255737
75.00000298023224,91.80000364780426,83.40000331401825,1756146912.1252499,66912.12524986267,51.51431655883789,37.675270080566406,60.86164474487305,0,16.80000066757202
78.90000313520432,79.95000317692757,79.42500315606594,1756146953.8952498,66953.8952498436,54.50550079345703,52.60896301269531,56.45160675048828,0,1.0500000417232513
150.00000596046448,172.35000684857368,161.17500640451908,1756147302.1652498,67302.16524982452,51.60297393798828,35.06098937988281,60.40580749511719,0,22.350000888109207
168.00000667572021,168.4500066936016,168.2250066846609,1756147482.19125,67482.19125008583,48.327010906204855,46.238486166713756,52.61305701204488,0,0.45000001788139343
25.350001007318497,25.650001019239426,25.50000101327896,1756147482.1925,67482.19250011444,45.2684701702674,44.87717990926187,45.47577813405802,0,0.30000001192092896
27.450001090765,27.75000110268593,27.600001096725464,1756147530.61875,67530.61875009537,44.32444925101155,43.9922362152727,44.717463084882674,0,0.30000001192092896
37.50000149011612,37.80000150203705,37.650001496076584,1756147688.5487502,67688.54875016212,43.04546236975279,42.46769314946471,43.4738856792903,0,0.30000001192092896
180.7500071823597,181.05000719428062,180.90000718832016,1756147700.31375,67700.31375002861,48.94620517673227,45.087316694431436,53.16917626124629,0,0.30000001192092896
27.900001108646393,77.85000309348106,52.87500210106373,1756147701.8200002,67701.82000017166,46.045040130615234,19.54242515563965,59.13159942626953,0,49.95000198483467
65.70000261068344,82.05000326037407,73.87500293552876,1756147873.58375,67873.58375000954,40.421669006347656,26.83946990966797,51.964332580566406,0,16.350000649690628
120.60000479221344,140.55000558495522,130.57500518858433,1756148096.6485,68096.64849996567,50.57821273803711,35.4332275390625,60.32442092895508,0,19.950000792741776
80.55000320076942,80.85000321269035,80.70000320672989,1756148239.847,68239.84699988365,50.63146659747449,48.30755426274798,53.917922571004134,0,0.30000001192092896
38.55000153183937,52.3500020802021,45.45000180602074,1756148508.27075,68508.27075004578,44.22666931152344,28.549129486083984,54.458702087402344,0,13.800000548362732
122.40000486373901,157.9500062763691,140.17500557005405,1756148883.9194999,68883.91949987411,50.38251876831055,35.03382110595703,61.034324645996094,0,35.55000141263008
76.50000303983688,76.95000305771828,76.72500304877758,1756149063.3495,69063.34949994087,53.99621186290639,53.79236605434586,54.27867328888293,0,0.45000001788139343
85.35000339150429,108.30000430345535,96.82500384747982,1756149609.3430002,69609.34300017357,65.02642059326172,36.48457336425781,78.18240356445312,0,22.950000911951065
159.90000635385513,160.20000636577606,160.0500063598156,1756149669.0517502,69669.0517501831,56.026638428617396,53.09449173682124,57.52507865091354,0,0.30000001192092896
125.10000497102737,145.35000577569008,135.22500537335873,1756149677.2255,69677.22550010681,52.20813751220703,39.35960388183594,60.839847564697266,0,20.250000804662704
11.850000470876694,22.650000900030136,17.250000685453415,1756150103.28425,70103.28425002098,52.0025749206543,41.32579803466797,59.2769660949707,0,10.800000429153442
119.55000475049019,121.95000484585762,120.7500047981739,1756150187.168,70187.16799998283,49.693302154541016,40.227996826171875,55.72193908691406,0,2.4000000953674316
31.80000126361847,47.25000187754631,39.52500157058239,1756150594.153,70594.15300011635,52.61810302734375,41.022621154785156,61.86882781982422,0,15.450000613927841
152.70000606775284,153.00000607967377,152.8500060737133,1756150773.579,70773.57899999619,51.70806826849929,50.60860198373106,53.57771003267264,0,0.30000001192092896
148.50000590085983,177.60000705718994,163.0500064790249,1756150773.5965,70773.59649991989,38.84880447387695,9.542425155639648,61.58859634399414,0,29.10000115633011
130.5000051856041,130.80000519752502,130.65000519156456,1756150916.76275,70916.76274991035,55.48030672881686,55.00513654007766,55.735260342440796,0,0.30000001192092896
22.200000882148743,30.300001204013824,26.250001043081284,1756151011.829,71011.82899999619,51.40272521972656,39.247962951660156,61.618141174316406,0,8.100000321865082
46.95000186562538,49.20000195503235,48.075001910328865,1756151191.6667502,71191.66675019264,53.734649658203125,46.75640869140625,59.97831726074219,0,2.250000089406967
73.65000292658806,75.45000299811363,74.55000296235085,1756151151.87025,71151.87024998665,55.204891204833984,49.21342849731445,61.917388916015625,0,1.8000000715255737
48.30000191926956,50.55000200867653,49.425001963973045,1756151429.504,71429.5039999485,47.9083251953125,42.34972381591797,53.36513900756836,0,2.250000089406967
67.05000266432762,85.05000337958336,76.05000302195549,1756151854.3725,71854.37249994278,45.83369064331055,28.31869888305664,55.29218673706055,0,18.000000715255737
141.75000563263893,166.50000661611557,154.12500612437725,1756152268.4424999,72268.44249987602,45.72812271118164,22.900344848632812,56.193885803222656,0,24.75000098347664
61.800002455711365,65.10000258684158,63.450002521276474,1756152801.2422502,72801.24225020409,44.78791046142578,18.1954402923584,56.98809051513672,0,3.3000001311302185
48.30000191926956,60.60000240802765,54.450002163648605,1756152919.9172502,72919.9172501564,51.061859130859375,42.92831802368164,59.300697326660156,0,12.300000488758087
140.40000557899475,142.65000566840172,141.52500562369823,1756152919.9310002,72919.9310002327,48.13288497924805,40.466514587402344,53.69712829589844,0,2.250000089406967
44.25000175833702,44.55000177025795,44.400001764297485,1756153114.506,73114.50600004196,52.56680085080804,51.925786032442986,53.14261279733897,0,0.30000001192092896
148.35000589489937,154.20000612735748,151.27500601112843,1756153119.92225,73119.92225003242,52.6496467590332,42.442771911621094,62.37002944946289,0,5.850000232458115
51.00000202655792,51.30000203847885,51.15000203251839,1756153119.9310002,73119.9310002327,49.538185561303635,49.05466662904548,50.48437918967004,0,0.30000001192092896
136.3500054180622,142.20000565052032,139.27500553429127,1756153120.7135,73120.71350002289,48.182701110839844,39.313560485839844,54.29705810546875,0,5.850000232458115
154.5000061392784,154.80000615119934,154.65000614523888,1756153120.7235,73120.72350001335,49.092046726442014,45.681899862196744,51.051557921657405,0,0.30000001192092896
13.500000536441803,15.300000607967377,14.40000057220459,1756153168.54975,73168.54975008965,48.31610107421875,38.36197280883789,55.167335510253906,0,1.8000000715255737
111.15000441670418,112.3500044643879,111.75000444054604,1756153347.9795,73347.97950005531,52.38878348492251,46.39516370888398,57.98542230907027,0,1.2000000476837158
33.45000132918358,33.75000134110451,33.60000133514404,1756153347.98075,73347.98075008392,48.913183827143605,46.068541017166744,52.56243755337921,0,0.30000001192092896
77.7000030875206,88.6500035226345,83.17500330507755,1756153568.19225,73568.19225001335,47.99517059326172,36.26032257080078,55.95491027832031,0,10.950000435113907
120.30000478029251,120.60000479221344,120.45000478625298,1756153965.44825,73965.44825005531,48.91379088318763,46.168849335346486,50.7413595179312,0,0.30000001192092896
148.2000058889389,148.50000590085983,148.35000589489937,1756154100.0032501,74100.00325012207,44.43130677700328,42.688352899965864,45.34825386253692,0,0.30000001192092896
178.35000708699226,180.00000715255737,179.17500711977482,1756154145.0870001,74145.0870001316,55.15469741821289,49.980018615722656,59.93975067138672,0,1.6500000655651093
143.70000571012497,144.0000057220459,143.85000571608543,1756154200.2885,74200.28850007057,50.7224837781761,46.25908938775975,53.374812250538795,0,0.30000001192092896
67.80000269412994,91.05000361800194,79.42500315606594,1756154225.4995,74225.49950003624,53.47597885131836,25.61101531982422,69.7844009399414,0,23.250000923871994
150.45000597834587,171.60000681877136,161.02500639855862,1756154234.7195,74234.71950006485,65.9162368774414,48.751712799072266,77.629150390625,0,21.15000084042549
160.20000636577606,165.9000065922737,163.0500064790249,1756154365.1182501,74365.1182501316,49.69432830810547,30.297893524169922,53.937034606933594,0,5.70000022649765
21.75000086426735,32.85000130534172,27.300001084804535,1756154545.15325,74545.15324997902,54.34225082397461,42.32029724121094,61.407527923583984,0,11.100000441074371
14.250000566244125,16.650000661611557,15.450000613927841,1756154817.58075,74817.58074998856,50.34196090698242,42.78913497924805,58.99979019165039,0,2.4000000953674316
177.60000705718994,180.7500071823597,179.17500711977482,1756154997.21825,74997.21825003624,52.623390197753906,37.73128128051758,62.95830154418945,0,3.150000125169754
54.150002151727676,57.90000230073929,56.02500222623348,1756154997.2195,74997.21950006485,51.72718811035156,39.80185317993164,58.95792007446289,0,3.750000149011612
164.40000653266907,170.5500067770481,167.4750066548586,1756155135.922,75135.92199993134,49.31957244873047,40.654300689697266,58.69519805908203,0,6.150000244379044
130.65000519156456,131.10000520944595,130.87500520050526,1756155171.2332501,75171.23325014114,49.541376907006196,47.966228937761564,50.698604164441356,0,0.45000001788139343
86.85000345110893,92.25000366568565,89.5500035583973,1756155219.6395001,75219.63950014114,50.63227844238281,42.16825485229492,56.952003479003906,0,5.400000214576721
172.95000687241554,181.2000072002411,177.07500703632832,1756155785.31,75785.30999994278,55.69824981689453,47.11511993408203,65.1521224975586,0,8.250000327825546
50.100001990795135,82.20000326633453,66.15000262856483,1756155876.2637498,75876.26374983788,39.525672912597656,20.128372192382812,66.38836669921875,0,32.1000012755394
37.95000150799751,67.05000266432762,52.50000208616257,1756155884.965,75884.96499991417,64.44853210449219,44.03429412841797,75.46837615966797,0,29.10000115633011
11.4000004529953,11.70000046491623,11.550000458955765,1756156088.2862499,76088.28624987602,51.76366199453596,48.820233587866994,55.083936860637124,0,0.30000001192092896
63.90000253915787,85.95000341534615,74.925002977252,1756156201.354,76201.35400009155,51.427490234375,37.33116912841797,60.913394927978516,0,22.050000876188278
137.55000546574593,151.95000603795052,144.75000575184822,1756156395.76025,76395.76025009155,49.42269515991211,36.86814880371094,59.414817810058594,0,14.40000057220459
151.05000600218773,163.35000649094582,157.20000624656677,1756156977.398,76977.39800000191,53.008846282958984,39.423553466796875,62.71416091918945,0,12.300000488758087
146.25000581145287,149.55000594258308,147.90000587701797,1756157005.338,77005.33800005913,52.46953582763672,43.656002044677734,59.0268669128418,0,3.3000001311302185
146.40000581741333,163.95000651478767,155.1750061661005,1756157174.59675,77174.59675002098,47.97445297241211,34.30558776855469,56.56079864501953,0,17.550000697374344
84.75000336766243,92.85000368952751,88.80000352859497,1756157354.4005,77354.40050005913,55.48258972167969,45.83051300048828,64.85708618164062,0,8.100000321865082
168.4500066936016,169.05000671744347,168.75000670552254,1756157570.58825,77570.5882499218,49.90508410647932,48.23343790820648,53.195661468388174,0,0.6000000238418579
176.1000069975853,176.70000702142715,176.40000700950623,1756157683.596,77683.59599995613,50.174976474482136,47.632632299229975,53.44004969757318,0,0.6000000238418579
125.25000497698784,125.70000499486923,125.47500498592854,1756157820.0575001,77820.05750012398,50.3124532064156,47.68874790118875,54.48599665104395,0,0.45000001788139343
121.65000483393669,126.15000501275063,123.90000492334366,1756157828.7450001,77828.74500012398,54.253726959228516,48.16493225097656,59.15652847290039,0,4.500000178813934
26.85000106692314,36.7500014603138,31.80000126361847,1756157965.3865,77965.38649988174,50.75563430786133,36.27980041503906,58.56101608276367,0,9.900000393390656
57.30000227689743,57.60000228881836,57.450002282857895,1756158349.3427498,78349.34274983406,45.92207575614267,44.6924748409219,47.57563033018079,0,0.30000001192092896
57.90000230073929,60.60000240802765,59.25000235438347,1756158419.129,78419.1289999485,48.9035758972168,36.33670425415039,55.49543762207031,0,2.7000001072883606
134.40000534057617,137.250005453825,135.82500539720058,1756158917.42575,78917.42575001717,54.81180953979492,45.32142639160156,63.32889175415039,0,2.850000113248825
178.2000070810318,178.80000710487366,178.50000709295273,1756159055.42575,79055.42575001717,53.12974192328373,47.402521277358474,55.39023377765598,0,0.6000000238418579
44.100001752376556,65.25000259280205,54.6750021725893,1756159155.6922498,79155.69224977493,47.67387771606445,33.159706115722656,59.248348236083984,0,21.15000084042549
35.40000140666962,37.350001484155655,36.375001445412636,1756159289.4347498,79289.43474984169,51.44147491455078,32.28400421142578,57.925758361816406,0,1.9500000774860382
146.25000581145287,148.35000589489937,147.30000585317612,1756159289.4485,79289.44849991798,55.0450553894043,49.662635803222656,60.773921966552734,0,2.1000000834465027
163.95000651478767,175.05000695586205,169.50000673532486,1756159483.4647498,79483.46474981308,49.13555908203125,40.3450813293457,56.870784759521484,0,11.100000441074371
91.50000363588333,91.80000364780426,91.6500036418438,1756159663.46225,79663.46224999428,50.610578178781736,49.98516525051968,51.54271775993095,0,0.30000001192092896
167.40000665187836,181.50000721216202,174.4500069320202,1756159663.4785,79663.47849988937,58.428409576416016,41.34209060668945,67.91706848144531,0,14.100000560283661
151.50000602006912,153.15000608563423,152.32500605285168,1756159694.71,79694.71000003815,52.82315444946289,47.50932312011719,58.167152404785156,0,1.6500000655651093
161.55000641942024,161.85000643134117,161.7000064253807,1756159867.4737499,79867.47374987602,51.13508384631363,48.64760194956592,53.47349533731457,0,0.30000001192092896
125.4000049829483,129.00000512599945,127.20000505447388,1756160134.50125,80134.50125002861,51.35765075683594,48.14560317993164,55.51884078979492,0,3.6000001430511475
146.1000058054924,146.40000581741333,146.25000581145287,1756160134.51875,80134.51874995232,48.50898034768892,44.71394403692833,51.1171606741686,0,0.30000001192092896
22.50000089406967,22.950000911951065,22.72500090301037,1756160398.494,80398.49399995804,51.910636458019596,48.04153067740821,56.568664055794365,0,0.45000001788139343
74.40000295639038,77.40000307559967,75.90000301599503,1756160561.08275,80561.08275008202,43.60194396972656,35.83538818359375,50.6498908996582,0,3.0000001192092896
27.900001108646393,28.200001120567322,28.050001114606857,1756160680.85775,80680.85774993896,49.77140092816736,47.328278373022876,54.489875156689706,0,0.30000001192092896
118.80000472068787,126.00000500679016,122.40000486373901,1756160900.6890001,80900.6890001297,47.571922302246094,34.092567443847656,58.25233459472656,0,7.200000286102295
149.850005954504,150.15000596642494,150.00000596046448,1756160949.6765,80949.67650008202,50.852206301905284,48.25328731405288,52.81946471499475,0,0.30000001192092896
59.70000237226486,60.75000241398811,60.22500239312649,1756161033.5665,81033.5664999485,50.5966796875,45.459625244140625,55.640716552734375,0,1.0500000417232513
46.20000183582306,91.50000363588333,68.8500027358532,1756161080.504,81080.5039999485,39.710506439208984,17.92391586303711,67.1293716430664,0,45.30000180006027
11.4000004529953,11.70000046491623,11.550000458955765,1756161442.5105002,81442.51050019264,51.84402236579873,50.96388546687366,53.16555304765835,0,0.30000001192092896
27.75000110268593,44.85000178217888,36.300001442432404,1756161601.5117502,81601.51175022125,46.61565399169922,28.055007934570312,60.66753005981445,0,17.10000067949295
15.300000607967377,43.5000017285347,29.400001168251038,1756161781.5272498,81781.52724981308,50.64604187011719,25.92176628112793,64.75704956054688,0,28.200001120567322
121.35000482201576,121.65000483393669,121.50000482797623,1756161847.7005,81847.70050001144,51.356034740546306,49.19742107376001,54.27270206536731,0,0.30000001192092896
74.55000296235085,78.30000311136246,76.42500303685665,1756161944.16775,81944.16774988174,49.84952926635742,31.6016845703125,60.23445510864258,0,3.750000149011612
11.70000046491623,15.450000613927841,13.575000539422035,1756162272.34925,82272.3492500782,51.757022857666016,45.076263427734375,58.148746490478516,0,3.750000149011612
56.70000225305557,61.500002443790436,59.100002348423004,1756162451.54025,82451.54025006294,50.66489791870117,33.697723388671875,60.38916778564453,0,4.800000190734863
28.350001126527786,36.90000146627426,32.625001296401024,1756162451.55525,82451.55524992943,56.112518310546875,40.655799865722656,66.46713256835938,0,8.550000339746475
70.80000281333923,71.10000282526016,70.9500028192997,1756162783.5595,82783.55949997902,51.4641623551521,50.35941783615108,52.18876715052757,0,0.30000001192092896
44.85000178217888,45.6000018119812,45.22500179708004,1756163098.65025,83098.65024995804,51.84507008329924,48.20903909389191,54.86716608020737,0,0.7500000298023224
137.7000054717064,147.15000584721565,142.42500565946102,1756163109.5514998,83109.5514998436,50.17133331298828,34.80868911743164,57.73191452026367,0,9.450000375509262
16.500000655651093,26.85000106692314,21.675000861287117,1756163109.569,83109.56900000572,55.133270263671875,44.55073547363281,67.98287963867188,0,10.350000411272049
115.50000458955765,115.80000460147858,115.65000459551811,1756163241.9615,83241.96149992943,54.46099703739579,50.876181718858575,56.33036976789474,0,0.30000001192092896
57.0000022649765,61.500002443790436,59.25000235438347,1756163421.5825,83421.58249998093,50.547245025634766,42.26934814453125,60.374481201171875,0,4.500000178813934
157.65000626444817,167.40000665187836,162.52500645816326,1756163755.5970001,83755.59700012207,53.298336029052734,40.97743225097656,61.04466247558594,0,9.750000387430191
159.30000633001328,168.60000669956207,163.95000651478767,1756163897.18925,83897.18924999237,55.83353805541992,41.12269973754883,65.26441955566406,0,9.300000369548798
100.0500039756298,100.35000398755074,100.20000398159027,1756164076.59525,84076.59524989128,52.67919005264438,48.134875818613246,55.58412141388984,0,0.30000001192092896
21.300000846385956,30.750001221895218,26.025001034140587,1756164209.1959999,84209.19599986076,47.917816162109375,31.146108627319336,57.92984390258789,0,9.450000375509262
159.30000633001328,174.15000692009926,166.72500662505627,1756164836.8225,84836.82249999046,47.77085876464844,34.46070861816406,56.53466033935547,0,14.850000590085983
10.350000411272049,15.450000613927841,12.900000512599945,1756165016.6227498,85016.62274980545,56.85108947753906,49.029327392578125,64.83547973632812,0,5.100000202655792
106.20000422000885,140.10000556707382,123.15000489354134,1756165213.217,85213.21700000763,36.90772247314453,18.2607479095459,56.65620422363281,0,33.90000134706497
145.35000577569008,150.90000599622726,148.12500588595867,1756165435.5935,85435.59349989891,52.5930290222168,36.65487289428711,60.0831184387207,0,5.550000220537186
161.2500064074993,161.85000643134117,161.55000641942024,1756165615.605,85615.60500001907,53.63081453835682,50.81804408785733,58.44738046854338,0,0.6000000238418579
129.45000514388084,138.30000549554825,133.87500531971455,1756165757.1932502,85757.19325017929,49.6945915222168,39.67314147949219,59.358211517333984,0,8.850000351667404
57.450002282857895,58.800002336502075,58.125002309679985,1756166057.21875,86057.21875,54.28840255737305,48.95499801635742,59.66468048095703,0,1.3500000536441803
95.55000379681587,95.8500038087368,95.70000380277634,1756166101.90975,86101.90974998474,51.06078342277841,50.65964173326381,51.44010348530668,0,0.30000001192092896
98.70000392198563,177.00000703334808,137.85000547766685,1756166236.6415,86236.64149999619,38.30092239379883,7.78151273727417,67.2243423461914,0,78.30000311136246
92.55000367760658,104.25000414252281,98.4000039100647,1756166659.6515,259.65149998664856,49.35689163208008,28.208580017089844,57.67319107055664,0,11.70000046491623
63.7500025331974,66.90000265836716,65.32500259578228,1756166953.6599998,553.6599998474121,49.54605484008789,41.212974548339844,55.78109359741211,0,3.150000125169754
102.6000040769577,173.25000688433647,137.9250054806471,1756167133.6707501,733.6707501411438,38.07381820678711,13.424226760864258,59.260860443115234,0,70.65000280737877
88.6500035226345,91.95000365376472,90.30000358819962,1756167253.66825,853.6682500839233,49.430511474609375,40.874267578125,57.31166458129883,0,3.3000001311302185
176.1000069975853,176.40000700950623,176.25000700354576,1756168031.71925,1631.7192499637604,52.27265809948887,48.022262376910696,54.986096314288815,0,0.30000001192092896
