Range,Timestamp,Time,Power,Trail_length
78.75000312924385,1756357675.0847502,18475.084750175476,52.18503952026367,6.300000250339508
78.90000313520432,1756357675.0847502,18475.084750175476,56.39875030517578,6.300000250339508
79.05000314116478,1756357675.0847502,18475.084750175476,51.526702880859375,6.300000250339508
79.20000314712524,1756357675.0847502,18475.084750175476,55.99135971069336,6.300000250339508
79.35000315308571,1756357675.0847502,18475.084750175476,55.391387939453125,6.300000250339508
79.50000315904617,1756357675.0847502,18475.084750175476,53.96863555908203,6.300000250339508
79.65000316500664,1756357675.0847502,18475.084750175476,49.534454345703125,6.300000250339508
79.8000031709671,1756357675.0847502,18475.084750175476,55.40493392944336,6.300000250339508
79.95000317692757,1756357675.0847502,18475.084750175476,50.55374526977539,6.300000250339508
80.10000318288803,1756357675.0847502,18475.084750175476,55.704612731933594,6.300000250339508
80.2500031888485,1756357675.0847502,18475.084750175476,55.158447265625,6.300000250339508
80.40000319480896,1756357675.0847502,18475.084750175476,44.07476043701172,6.300000250339508
80.55000320076942,1756357675.0847502,18475.084750175476,57.55708694458008,6.300000250339508
80.70000320672989,1756357675.0847502,18475.084750175476,57.92070770263672,6.300000250339508
80.85000321269035,1756357675.0847502,18475.084750175476,44.54479217529297,6.300000250339508
81.00000321865082,1756357675.0847502,18475.084750175476,52.83850860595703,6.300000250339508
81.15000322461128,1756357675.0847502,18475.084750175476,50.149654388427734,6.300000250339508
81.30000323057175,1756357675.0847502,18475.084750175476,52.046791076660156,6.300000250339508
81.45000323653221,1756357675.0847502,18475.084750175476,53.381656646728516,6.300000250339508
81.60000324249268,1756357675.0847502,18475.084750175476,46.054988861083984,6.300000250339508
81.75000324845314,1756357675.0847502,18475.084750175476,55.27570724487305,6.300000250339508
81.9000032544136,1756357675.0847502,18475.084750175476,51.20425796508789,6.300000250339508
82.05000326037407,1756357675.0847502,18475.084750175476,56.343631744384766,6.300000250339508
82.20000326633453,1756357675.0847502,18475.084750175476,49.71595764160156,6.300000250339508
82.350003272295,1756357675.0847502,18475.084750175476,49.82406997680664,6.300000250339508
82.50000327825546,1756357675.0847502,18475.084750175476,53.955833435058594,6.300000250339508
82.65000328421593,1756357675.0847502,18475.084750175476,46.874664306640625,6.300000250339508
82.80000329017639,1756357675.0847502,18475.084750175476,50.795501708984375,6.300000250339508
82.95000329613686,1756357675.0847502,18475.084750175476,53.545135498046875,6.300000250339508
83.10000330209732,1756357675.0847502,18475.084750175476,48.05534744262695,6.300000250339508
83.25000330805779,1756357675.0847502,18475.084750175476,53.969993591308594,6.300000250339508
83.40000331401825,1756357675.0847502,18475.084750175476,56.561424255371094,6.300000250339508
83.55000331997871,1756357675.0847502,18475.084750175476,55.43474578857422,6.300000250339508
83.70000332593918,1756357675.0847502,18475.084750175476,52.75253677368164,6.300000250339508
83.85000333189964,1756357675.0847502,18475.084750175476,56.595767974853516,6.300000250339508
84.00000333786011,1756357675.0847502,18475.084750175476,45.58588409423828,6.300000250339508
84.15000334382057,1756357675.0847502,18475.084750175476,53.51939392089844,6.300000250339508
84.30000334978104,1756357675.0847502,18475.084750175476,56.36201858520508,6.300000250339508
71.85000285506248,1756357854.8860002,18654.886000156403,48.49554533915112,0.30000001192092896
72.00000286102295,1756357854.8860002,18654.886000156403,48.58627415583723,0.30000001192092896
72.15000286698341,1756357854.8860002,18654.886000156403,46.963039556509614,0.30000001192092896
70.80000281333923,1756357952.2745001,18752.274500131607,50.683563232421875,16.350000649690628
70.9500028192997,1756357952.2745001,18752.274500131607,56.41322708129883,16.350000649690628
71.10000282526016,1756357952.2745001,18752.274500131607,54.62947463989258,16.350000649690628
71.25000283122063,1756357952.2745001,18752.274500131607,46.360862731933594,16.350000649690628
71.40000283718109,1756357952.2745001,18752.274500131607,47.54180145263672,16.350000649690628
71.55000284314156,1756357952.2745001,18752.274500131607,58.07866668701172,16.350000649690628
71.70000284910202,1756357952.2745001,18752.274500131607,54.07978439331055,16.350000649690628
71.85000285506248,1756357952.2745001,18752.274500131607,54.148345947265625,16.350000649690628
72.00000286102295,1756357952.2745001,18752.274500131607,53.44852066040039,16.350000649690628
72.15000286698341,1756357952.2745001,18752.274500131607,53.610530853271484,16.350000649690628
72.30000287294388,1756357952.2745001,18752.274500131607,54.43010711669922,16.350000649690628
72.45000287890434,1756357952.2745001,18752.274500131607,58.21546936035156,16.350000649690628
72.60000288486481,1756357952.2745001,18752.274500131607,50.25211715698242,16.350000649690628
72.75000289082527,1756357952.2745001,18752.274500131607,54.63364028930664,16.350000649690628
72.90000289678574,1756357952.2745001,18752.274500131607,56.10433578491211,16.350000649690628
73.0500029027462,1756357952.2745001,18752.274500131607,51.82183074951172,16.350000649690628
73.20000290870667,1756357952.2745001,18752.274500131607,52.07822799682617,16.350000649690628
73.35000291466713,1756357952.2745001,18752.274500131607,56.715171813964844,16.350000649690628
73.5000029206276,1756357952.2745001,18752.274500131607,59.21936798095703,16.350000649690628
73.65000292658806,1756357952.2745001,18752.274500131607,49.112586975097656,16.350000649690628
73.80000293254852,1756357952.2745001,18752.274500131607,53.69548034667969,16.350000649690628
73.95000293850899,1756357952.2745001,18752.274500131607,48.4809684753418,16.350000649690628
74.10000294446945,1756357952.2745001,18752.274500131607,54.772762298583984,16.350000649690628
74.25000295042992,1756357952.2745001,18752.274500131607,62.33195877075195,16.350000649690628
74.40000295639038,1756357952.2745001,18752.274500131607,55.04136657714844,16.350000649690628
